0.00000000000000000 0.003695128689397661134186101606
0.00010000000000000 0.003596311193751529182438542165
0.00013310000000000 0.003564129321169989990381044009
0.00017280000000000 0.003525871622518108542548853634
0.00021970000000000 0.003481150999616229330807515296
0.00027440000000000 0.003429636618345667433555012948
0.00033750000000000 0.003371062575188015462968049718
0.00040960000000000 0.003305234796949360880774504423
0.00049130000000000 0.003232039171150257513692727329
0.00058320000000000 0.003151447459784728014758892201
0.00068590000000000 0.003063523967814780861462775619
0.00080000000000000 0.002968429503735806832681598522
0.00092610000000000 0.002866425601250018224963600488
0.00106480000000000 0.002757875552210145575493527303
0.00121670000000000 0.002643245249672632191106913524
0.00138240000000000 0.002523100439388445241639669092
0.00156250000000000 0.002398103445924693825214157883
0.00175760000000000 0.002269006058417696088808090948
0.00196830000000000 0.002136641747462460303591536004
0.00219520000000000 0.002001914020506826742684669540
0.00243890000000000 0.001865784224127538899404288308
0.00270000000000000 0.001729255748391713689779414231
0.00297910000000000 0.001593358095971507447721760009
0.00327680000000000 0.001459127926568040559476835405
0.00359370000000000 0.001327590689587635278123833871
0.00393040000000000 0.001199740094139545689214121360
0.00428750000000000 0.001076519149078587105419768655
0.00466560000000000 0.000958800116265603476727041876
0.00506530000000000 0.000847367171634470762141277955
0.00548720000000000 0.000742899141068094587096737325
0.00593190000000000 0.000645956086824647345706607027
0.00640000000000000 0.000556967046884506702605910355
0.00689210000000000 0.000476222591307931596236319161
0.00740880000000000 0.000403869340216060244627693798
0.00795070000000000 0.000339909906865134149155788235
0.00851840000000000 0.000284205172591857682922594774
0.00911250000000000 0.000236482090041511319169695304
0.00973360000000000 0.000196343635305141475319579136
0.01038230000000000 0.000163283812050447110211445767
0.01105920000000000 0.000136704040981590406152526573
0.01176490000000000 0.000115933570341277098164449455
0.01250000000000000 0.000100250007174439615016681149
0.01326510000000000 0.000088902418208645607932902322
0.01406080000000000 0.000081132971335133672458050924
0.01488770000000000 0.000076199504888837952176414148
0.01574640000000000 0.000073395006993703641880698318
0.01663750000000000 0.000072066478611421163269143420
0.01756160000000000 0.000071629322373924499372903341
0.01851930000000000 0.000071579958110363047429566818
0.01951120000000000 0.000071503091954874537904823795
0.02053790000000000 0.000071076668739469692692364844
0.02160000000000000 0.000070071290819926192530719966
0.02269810000000000 0.000068347498152854200561233389
0.02383280000000000 0.000065848047089199371675882766
0.02500470000000000 0.000062588906726471714957182879
0.02621440000000000 0.000058646385901953974439503731
0.02746250000000000 0.000054144321339817312827100843
0.02874960000000000 0.000049238875859818827013421327
0.03007630000000000 0.000044104929738992178233931291
0.03144320000000000 0.000038921581137551386096393169
0.03285090000000000 0.000033860623097418873978566717
0.03430000000000000 0.000029075323038021136048568091
0.03579110000000000 0.000024693120755109754254795137
0.03732480000000000 0.000020809274586979974663251275
0.03890170000000000 0.000017484750240888430615525742
0.04052240000000000 0.000014745056091790060385257437
0.04218750000000000 0.000012583010121752873620732532
0.04389760000000000 0.000010961868873855927728204647
0.04565330000000000 0.000009821582528476718881469895
0.04745520000000000 0.000009084450271823019283840873
0.04930390000000000 0.000008662856339111752243661510
0.05120000000000000 0.000008465351948175297758692089
0.05314410000000000 0.000008403826225206875578216913
0.05513680000000000 0.000008398157595558918852066653
0.05717870000000000 0.000008381266103093087312136435
